as_of_year,respondent_id,agency_name,agency_abbr,agency_code,loan_type_name,loan_type,property_type_name,property_type,loan_purpose_name,loan_purpose,owner_occupancy_name,owner_occupancy,loan_amount_000s,preapproval_name,preapproval,action_taken_name,action_taken,msamd_name,msamd,state_name,state_abbr,state_code,county_name,county_code,census_tract_number,applicant_ethnicity_name,applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_ethnicity,applicant_race_name_1,applicant_race_1,applicant_race_name_2,applicant_race_2,applicant_race_name_3,applicant_race_3,applicant_race_name_4,applicant_race_4,applicant_race_name_5,applicant_race_5,co_applicant_race_name_1,co_applicant_race_1,co_applicant_race_name_2,co_applicant_race_2,co_applicant_race_name_3,co_applicant_race_3,co_applicant_race_name_4,co_applicant_race_4,co_applicant_race_name_5,co_applicant_race_5,applicant_sex_name,applicant_sex,co_applicant_sex_name,co_applicant_sex,applicant_income_000s,purchaser_type_name,purchaser_type,denial_reason_name_1,denial_reason_1,denial_reason_name_2,denial_reason_2,denial_reason_name_3,denial_reason_3,rate_spread,hoepa_status_name,hoepa_status,lien_status_name,lien_status,edit_status_name,edit_status,sequence_number,population,minority_population,hud_median_family_income,tract_to_msamd_income,number_of_owner_occupied_units,number_of_1_to_4_family_units,application_date_indicator
2016,86-0415227,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,120,Not applicable,3,Application denied by financial institution,3,Tucson - AZ,46060.0,Arizona,AZ,4.0,Pima County,19.0,44.21,"Information not provided by applicant in mail, Internet, or telephone application",3,No co-applicant,5,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,No co-applicant,8,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",3,No co-applicant,5,33.0,Loan was not originated or was not sold in calendar year covered by register,0,Other,9.0,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,9716,7025.0,45.31999969482422,56700.0,87.44999694824219,2364.0,2766.0,0
2016,0000019222,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,336,Not applicable,3,Loan originated,1,Santa Rosa - CA,42220.0,California,CA,6.0,Sonoma County,97.0,1524.0,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,78.0,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,19295,10001.0,17.739999771118164,75900.0,179.17999267578125,3161.0,3722.0,0
2016,46-2981456,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Not owner-occupied as a principal dwelling,2,71,Not applicable,3,Application approved but not accepted,2,"Orlando, Kissimmee, Sanford - FL",36740.0,Florida,FL,12.0,Seminole County,117.0,222.05,Hispanic or Latino,1,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,55.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,856,3411.0,27.0,57800.0,129.3300018310547,1144.0,1367.0,0
2016,0000451965,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,188,Not applicable,3,Loan purchased by the institution,6,"Indianapolis, Carmel, Anderson - IN",26900.0,Indiana,IN,18.0,Johnson County,81.0,6106.04,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,71.0,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Not applicable,4,,,930531,8703.0,6.059999942779541,65600.0,142.1999969482422,2546.0,2909.0,2
2016,0000852218,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,112,Not applicable,3,Loan originated,1,"Houston, The Woodlands, Sugar Land - TX",26420.0,Texas,TX,48.0,Galveston County,167.0,7205.03,Hispanic or Latino,1,Not Hispanic or Latino,2,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,67.0,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,350523,14007.0,31.1200008392334,68000.0,166.4499969482422,3997.0,4309.0,0
2016,6443809990,Department of Housing and Urban Development,HUD,7,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,136,Not applicable,3,Loan originated,1,,,Tennessee,TN,47.0,Sevier County,155.0,803.0,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,41318,5315.0,4.909999847412109,46400.0,126.77999877929688,1401.0,2007.0,0
2016,0000068417,National Credit Union Administration,NCUA,5,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,168,Not applicable,3,Loan originated,1,"Orlando, Kissimmee, Sanford - FL",36740.0,Florida,FL,12.0,Orange County,95.0,170.12,Not Hispanic or Latino,2,No co-applicant,5,Asian,2,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,47.0,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,2052,2856.0,53.63999938964844,57800.0,161.85000610351562,691.0,1048.0,0
2016,0000197478,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,1400,Not applicable,3,Application withdrawn by applicant,4,"Los Angeles, Long Beach, Glendale - CA",31084.0,California,CA,6.0,Los Angeles County,37.0,4801.01,Not Hispanic or Latino,2,Not Hispanic or Latino,2,Asian,2,,,,,,,,,Asian,2,,,,,,,,,Male,1,Female,2,,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,1939,3908.0,78.91999816894531,62400.0,105.6999969482422,722.0,1274.0,0
2016,86-0860478,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,167,Not applicable,3,Loan originated,1,,,Texas,TX,48.0,Cherokee County,73.0,9502.0,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,209.0,"Life insurance company, credit union, mortgage bank, or finance company",7,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,309,5499.0,13.279999732971191,52400.0,112.16000366210938,1713.0,2374.0,0
2016,0000617677,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Owner-occupied as a principal dwelling,1,50,Not applicable,3,Loan originated,1,Salinas - CA,41500.0,California,CA,6.0,Monterey County,53.0,116.02,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,246.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a subordinate lien,2,,,172376,5266.0,12.420000076293944,63500.0,244.5800018310547,1758.0,2383.0,0
2016,0000852218,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,205,Not applicable,3,Loan originated,1,"Fort Worth, Arlington - TX",23104.0,Texas,TX,48.0,Tarrant County,439.0,1104.01,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,85.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,108986,4657.0,30.600000381469727,69300.0,70.20999908447266,1240.0,1726.0,0
2016,46-5671661,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,225,Not applicable,3,Loan originated,1,"Oakland, Hayward, Berkeley - CA",36084.0,California,CA,6.0,Alameda County,1.0,4095.0,Hispanic or Latino,1,Hispanic or Latino,1,White,5,,,,,,,,,White,5,,,,,,,,,Female,2,Female,2,97.0,Other type of purchaser,9,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,687,3122.0,97.69000244140624,93600.0,49.70000076293945,269.0,976.0,0
2016,75-2921540,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,84,Not applicable,3,Application withdrawn by applicant,4,"Kansas City - MO, KS",28140.0,Kansas,KS,20.0,Johnson County,91.0,519.04,"Information not provided by applicant in mail, Internet, or telephone application",3,No co-applicant,5,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,No co-applicant,8,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",3,No co-applicant,5,480.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,258544,5454.0,12.90999984741211,72500.0,135.94000244140625,1999.0,2173.0,0
2016,95-4267987,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Not owner-occupied as a principal dwelling,2,100,Not applicable,3,Application approved but not accepted,2,"Las Vegas, Henderson, Paradise - NV",29820.0,Nevada,NV,32.0,Clark County,3.0,32.29,Not Hispanic or Latino,2,Not Hispanic or Latino,2,Asian,2,,,,,,,,,Asian,2,,,,,,,,,Male,1,Female,2,21.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,749,2070.0,43.47999954223633,59800.0,104.48999786376952,451.0,872.0,0
2016,0000619877,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,199,Not applicable,3,Application denied by financial institution,3,"Spokane, Spokane Valley - WA",44060.0,Washington,WA,53.0,Spokane County,63.0,42.0,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Female,2,Male,1,67.0,Loan was not originated or was not sold in calendar year covered by register,0,"Insufficient cash (downpayment, closing costs)",5.0,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,123996,4739.0,7.889999866485596,61800.0,148.94000244140625,1498.0,2045.0,0
2016,0000852218,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,105,Not applicable,3,Application withdrawn by applicant,4,"Chicago, Naperville, Arlington Heights - IL",16974.0,Illinois,IL,17.0,DuPage County,43.0,8416.04,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,90.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,305665,4055.0,39.2400016784668,74700.0,119.11000061035156,1025.0,1189.0,0
2016,37-1542226,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,128,Not applicable,3,Loan originated,1,"Orlando, Kissimmee, Sanford - FL",36740.0,Florida,FL,12.0,Osceola County,97.0,408.04,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,93.0,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,11901,3932.0,41.33000183105469,57800.0,80.30999755859375,1167.0,2016.0,0
2016,32-0016270,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,85,Not applicable,3,Application withdrawn by applicant,4,"San Antonio, New Braunfels - TX",41700.0,Texas,TX,48.0,Bexar County,29.0,1809.02,Hispanic or Latino,1,No co-applicant,5,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,35.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,6492,7968.0,84.36000061035156,62500.0,72.83999633789062,1791.0,2370.0,0
2016,75-2921540,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,360,Not applicable,3,Loan originated,1,"Washington, Arlington, Alexandria - DC, VA, MD, WV",47894.0,Virginia,VA,51.0,Clarke County,43.0,102.0,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,161335,3055.0,15.1899995803833,105700.0,102.20999908447266,971.0,1422.0,0
2016,75-2921540,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,215,Not applicable,3,Application withdrawn by applicant,4,Lafayette - LA,29180.0,Louisiana,LA,22.0,St. Martin Parish,99.0,210.0,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,213441,1443.0,3.4700000286102295,63100.0,128.3699951171875,519.0,986.0,0
2016,22-3039688,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Not owner-occupied as a principal dwelling,2,177,Not applicable,3,Loan originated,1,Urban Honolulu - HI,46520.0,Hawaii,HI,15.0,Honolulu County,3.0,78.07,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,117.0,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,303650,5405.0,79.30000305175781,87900.0,96.12999725341795,1166.0,231.0,0
2016,0000014898,Office of the Comptroller of the Currency,OCC,1,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Owner-occupied as a principal dwelling,1,117,Not applicable,3,Loan originated,1,,,Texas,TX,48.0,Navarro County,349.0,9707.0,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,60.0,"Commercial bank, savings bank or savings association",6,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,38,5318.0,36.0099983215332,52400.0,113.02999877929688,1600.0,2414.0,0
2016,0000020504,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Not owner-occupied as a principal dwelling,2,76,Not applicable,3,Loan originated,1,Albany - GA,10500.0,Georgia,GA,13.0,Dougherty County,95.0,104.01,Not applicable,4,No co-applicant,5,Not applicable,7,,,,,,,,,No co-applicant,8,,,,,,,,,Not applicable,4,No co-applicant,5,,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,631,6606.0,37.779998779296875,41700.0,197.7100067138672,1921.0,2407.0,0
2016,7811300008,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,68,Not applicable,3,Application withdrawn by applicant,4,,,Georgia,GA,13.0,Appling County,1.0,9503.0,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,90.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,19660,5176.0,32.630001068115234,45300.0,110.44000244140624,1131.0,2281.0,0
2016,0000595270,Consumer Financial Protection Bureau,CFPB,9,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,2,Not applicable,3,Loan purchased by the institution,6,"Chicago, Naperville, Arlington Heights - IL",16974.0,Illinois,IL,17.0,Cook County,31.0,5103.0,Not applicable,4,Not applicable,4,Not applicable,7,,,,,,,,,Not applicable,7,,,,,,,,,Not applicable,4,Not applicable,4,,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Not applicable,4,Quality edit failure only,6.0,6405,5360.0,99.5,74700.0,58.84000015258789,1542.0,2111.0,2
2016,0000064418,National Credit Union Administration,NCUA,5,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,102,Not applicable,3,Loan originated,1,,,Iowa,IA,19.0,Jasper County,99.0,401.0,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,61.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,5725,3741.0,3.0199999809265137,63300.0,109.5,1211.0,1652.0,0
